row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
130,UNIV LYON COMUE,29626,,24.50454921422663358147229114971050454921,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
131,CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS (CONICET),29588,,14.0761179828734538534728829686013320647,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
132,LEIDEN UNIVERSITY - EXCL LUMC,29426,,40.19945355191256830601092896174863387978,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
133,SCRIPPS RESEARCH INSTITUTE,29289,,50.67301038062283737024221453287197231834,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
134,UNIVERSITY OF TOKYO,28995,,22.28670253651037663335895465026902382782,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
135,UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,28989,,32.60854893138357705286839145106861642295,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
136,MICHIGAN STATE UNIVERSITY,28869,,32.65723981900452488687782805429864253394,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
137,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,28856,,47.7748344370860927152317880794701986755,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
138,US DEPARTMENT OF VETERANS AFFAIRS,28704,,34.62484921592279855247285886610373944511,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
139,VETERANS HEALTH ADMINISTRATION (VHA),28362,,34.88560885608856088560885608856088560886,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
140,HUMBOLDT UNIVERSITY OF BERLIN,28323,,33.75804529201430274135876042908224076281,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
141,TEXAS A&M UNIVERSITY SYSTEM,28151,,25.33843384338433843384338433843384338434,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
142,UNIVERSITY COLLEGE LONDON,27932,,28.97510373443983402489626556016597510373,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
143,UNIVERSITY OF SOUTHERN CALIFORNIA,27922,,40.82163742690058479532163742690058479532,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
144,UNIVERSITY OF LIVERPOOL,27887,,25.84522706209453197405004633920296570899,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
145,UNIVERSITY OF TEXAS AUSTIN,27286,,59.57641921397379912663755458515283842795,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
146,KAROLINSKA INSTITUTET,27199,,28.15631469979296066252587991718426501035,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
147,STATE UNIVERSITY OF NEW YORK (SUNY) SYSTEM,27184,,21.72981614708233413269384492406075139888,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
148,ERASMUS UNIVERSITY ROTTERDAM,27047,,39.83357879234167893961708394698085419735,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
149,ERASMUS MC,26931,,39.95697329376854599406528189910979228487,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
150,COLUMBIA UNIVERSITY,26837,,34.45057766367137355584082156611039794608,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
151,NIH NATIONAL CANCER INSTITUTE (NCI),26837,,29.298034934497816593886462882096069869,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
152,TSINGHUA UNIVERSITY,26626,,37.92877492877492877492877492877492877493,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
153,UNIVERSITY OF MASSACHUSETTS SYSTEM,26585,,32.94299876084262701363073110285006195787,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
154,UNIVERSITY OF MARYLAND BALTIMORE,26487,,29.43,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
155,UNIVERSITY OF CALGARY,26428,,28.69489685124864277958740499457111834962,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
156,UNIVERSITE CLAUDE BERNARD LYON 1,26351,,25.3375,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
157,UNIVERSITY OF GRONINGEN,26309,,35.89222373806275579809004092769440654843,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
158,MCGILL UNIVERSITY,26116,,28.29469122426868905742145178764897074756,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
159,UNIVERSITY OF NEW SOUTH WALES SYDNEY,26075,,29.90252293577981651376146788990825688073,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
160,RUTGERS UNIVERSITY SYSTEM,26028,,26.21148036253776435045317220543806646526,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
161,"INSTITUTE OF MICROBIOLOGY, CAS",25972,,23.82752293577981651376146788990825688073,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
162,RUTGERS UNIVERSITY NEW BRUNSWICK,25857,,26.3309572301425661914460285132382892057,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
163,CONSIGLIO NAZIONALE DELLE RICERCHE (CNR),25673,,25.51988071570576540755467196819085487078,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
164,NEW YORK UNIVERSITY,25654,,36.70100143061516452074391988555078683834,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
165,NORTH CAROLINA STATE UNIVERSITY,25641,,37.76288659793814432989690721649484536082,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
166,RADBOUD UNIVERSITY NIJMEGEN,25597,,38.49172932330827067669172932330827067669,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
167,UNIVERSITY OF GOTHENBURG,25488,,45.35231316725978647686832740213523131673,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
168,UNIVERSITY OF VIENNA,25408,,38.38066465256797583081570996978851963746,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
169,PENNSYLVANIA STATE UNIVERSITY - UNIVERSITY PARK,25166,,29.95952380952380952380952380952380952381,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
170,UNIVERSITY OF TENNESSEE SYSTEM,25150,,27.79005524861878453038674033149171270718,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
171,JUSTUS LIEBIG UNIVERSITY GIESSEN,25114,,25.54832146490335707019328585961342828077,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
172,WUHAN UNIVERSITY,25053,,29.57851239669421487603305785123966942149,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
173,NANYANG TECHNOLOGICAL UNIVERSITY,25042,,41.39173553719008264462809917355371900826,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
174,MAHIDOL UNIVERSITY,25009,,21.50386930352536543422184006878761822872,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
175,HELMHOLTZ-CENTER FOR INFECTION RESEARCH,24890,,28.67511520737327188940092165898617511521,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
176,UNIVERSITY OF MUNICH,24725,,26.05374077976817702845100105374077976818,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
177,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,24641,,13.92933860938383267382702091577162238553,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
178,WEILL CORNELL MEDICINE,24522,,35.23275862068965517241379310344827586207,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
179,FRIEDRICH LOEFFLER INSTITUTE,24491,,22.34580291970802919708029197080291970803,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
180,INDIAN COUNCIL OF AGRICULTURAL RESEARCH (ICAR),24455,,18.86959876543209876543209876543209876543,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
181,UNIVERSITY OF IOWA,24116,,39.59934318555008210180623973727422003284,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
182,INDIANA UNIVERSITY SYSTEM,24025,,27.39452679589509692132269099201824401368,Institutions,ResearchFields,MICROBIOLOGY,Microbiology,
