row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
140,RUPRECHT KARLS UNIVERSITY HEIDELBERG,5027,,48.33653846153846153846153846153846153846,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
141,UNIVERSITY OF BRISTOL,5023,,42.5677966101694915254237288135593220339,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
142,PURDUE UNIVERSITY,5017,,58.3372093023255813953488372093023255814,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
143,PURDUE UNIVERSITY SYSTEM,5017,,57.66666666666666666666666666666666666667,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
144,NANJING UNIVERSITY,5011,,53.88172043010752688172043010752688172043,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
145,UNITED STATES DEPARTMENT OF AGRICULTURE (USDA),4998,,38.74418604651162790697674418604651162791,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
146,OHIO STATE UNIVERSITY,4881,,40.33884297520661157024793388429752066116,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
147,MCGILL UNIVERSITY,4856,,41.5042735042735042735042735042735042735,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
148,SICHUAN UNIVERSITY,4846,,41.41880341880341880341880341880341880342,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
149,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,4834,,81.9322033898305084745762711864406779661,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
150,UTAH SYSTEM OF HIGHER EDUCATION,4826,,51.89247311827956989247311827956989247312,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
151,PEKING UNION MEDICAL COLLEGE,4817,,54.12359550561797752808988764044943820225,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
152,SMITHSONIAN INSTITUTION,4768,,66.22222222222222222222222222222222222222,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
153,KU LEUVEN,4748,,46.5490196078431372549019607843137254902,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
154,EBERHARD KARLS UNIVERSITY OF TUBINGEN,4723,,48.19387755102040816326530612244897959184,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
155,UK RESEARCH & INNOVATION (UKRI),4699,,36.7109375,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
156,SHANGHAI JIAO TONG UNIVERSITY,4670,,27.6331360946745562130177514792899408284,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
157,UNIVERSITY OF NEW SOUTH WALES SYDNEY,4617,,41.59459459459459459459459459459459459459,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
158,UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,4615,,31.18243243243243243243243243243243243243,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
159,UNIVERSITY OF ARIZONA,4596,,68.59701492537313432835820895522388059701,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
160,JOHNS HOPKINS MEDICINE,4572,,108.857142857142857142857142857142857143,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
161,NANYANG TECHNOLOGICAL UNIVERSITY,4560,,53.02325581395348837209302325581395348837,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
162,TECHNISCHE UNIVERSITAT DRESDEN,4557,,74.70491803278688524590163934426229508197,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
163,CALIFORNIA INSTITUTE OF TECHNOLOGY,4499,,55.54320987654320987654320987654320987654,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
164,AARHUS UNIVERSITY,4492,,51.04545454545454545454545454545454545455,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
165,UNIVERSITY OF HAMBURG,4416,,53.85365853658536585365853658536585365854,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
166,INRAE,4410,,34.453125,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
167,TEXAS A&M UNIVERSITY SYSTEM,4398,,35.75609756097560975609756097560975609756,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
168,UNIVERSITY OF BASEL,4391,,47.21505376344086021505376344086021505376,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
169,SOOCHOW UNIVERSITY - CHINA,4388,,66.48484848484848484848484848484848484848,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
170,UNIV BRETAGNE LOIRE,4370,,40.46296296296296296296296296296296296296,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
171,RADBOUD UNIVERSITY NIJMEGEN,4345,,55.70512820512820512820512820512820512821,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
172,NORTHEASTERN UNIVERSITY,4329,,68.71428571428571428571428571428571428571,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
173,UNIVERSITE LIBRE DE BRUXELLES,4317,,74.43103448275862068965517241379310344828,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
174,UNIVERSITY OF GRONINGEN,4304,,50.63529411764705882352941176470588235294,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
175,UNIVERSITY OF CALIFORNIA IRVINE,4299,,55.83116883116883116883116883116883116883,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
176,UNIVERSITY OF PITTSBURGH,4277,,39.97196261682242990654205607476635514019,Institutions,ResearchFields,MULTIDISCIPLINARY,Multidisciplinary,
