row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
90,UNIVERSITY OF BARCELONA,40018,,18.34005499541704857928505957836846929423,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
91,ERASMUS UNIVERSITY ROTTERDAM,39836,,20.76955161626694473409801876955161626694,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
92,UNIVERSITY OF FLORIDA,38923,,17.76494751255134641716111364673664993154,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
93,FREE UNIVERSITY OF BERLIN,38786,,21.06789788158609451385116784356328082564,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
94,UNIV BRETAGNE LOIRE,38635,,18.73666343355965082444228903976721629486,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
95,RUTGERS UNIVERSITY SYSTEM,38571,,23.7068223724646588813767670559311616472,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
96,LEIDEN UNIVERSITY,38501,,24.79137153895685769478428847392144236961,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
97,RUTGERS UNIVERSITY NEW BRUNSWICK,38070,,23.5727554179566563467492260061919504644,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
98,UNIVERSITY OF CALIFORNIA SAN FRANCISCO,38009,,23.14799025578562728380024360535931790499,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
99,NOVARTIS,37716,,19.33162480779087647360328036904151717068,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
100,XI'AN JIAOTONG UNIVERSITY,37651,,16.56445226572811262648482182138143422789,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
101,ISLAMIC AZAD UNIVERSITY,37606,,16.40034888791975577845617095508068033144,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
102,SEOUL NATIONAL UNIVERSITY (SNU),37588,,16.32841007819287576020851433536055603823,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
103,LEIDEN UNIVERSITY - EXCL LUMC,37435,,25.29391891891891891891891891891891891892,Institutions,ResearchFields,PHARMACOLOGY & TOXICOLOGY,Pharmacology & Toxicology,
