row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
156,UNIVERSITY OF NOTTINGHAM,70949,,80.4410430839002267573696145124716553288,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
157,UNIVERSITE DE BORDEAUX,70467,,55.48582677165354330708661417322834645669,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
158,SLAC NATIONAL ACCELERATOR LABORATORY,70319,,55.15215686274509803921568627450980392157,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
159,AUTONOMOUS UNIVERSITY OF BARCELONA,69816,,31.05693950177935943060498220640569395018,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
160,INTERNATIONAL SCHOOL FOR ADVANCED STUDIES (SISSA),69438,,78.28410372040586245772266065388951521984,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
161,MCGILL UNIVERSITY,68017,,58.73661485319516407599309153713298791019,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
162,EOTVOS LORAND UNIVERSITY,67719,,52.57686335403726708074534161490683229814,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
163,AARHUS UNIVERSITY,67472,,49.53891336270190895741556534508076358297,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
164,TECHNICAL UNIVERSITY OF DENMARK,67333,,55.9709060681629260182876142975893599335,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
165,GRAN SASSO SCIENCE INSTITUTE (GSSI),66717,,96.8316400580551523947750362844702467344,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
166,UNIVERSITY OF BIRMINGHAM,66338,,51.38497288923315259488768396591789310612,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
167,UNIVERSIDADE DE SAO PAULO,65315,,37.62384792626728110599078341013824884793,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
168,KU LEUVEN,64905,,31.86303387334315169366715758468335787923,Institutions,ResearchFields,SPACE SCIENCE,Space Science,
