row,name,cites,wos_docs,cites_per_paper,groupBy,filterBy,filterValues,subject,institution
144,BROWN UNIVERSITY,89165,,29.75141808475141808475141808475141808475,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
145,UNIVERSITY OF HELSINKI,88608,,32.33868613138686131386861313868613138686,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
146,AIX-MARSEILLE UNIVERSITE,88054,,28.07844387755102040816326530612244897959,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
147,LEIDEN UNIVERSITY - EXCL LUMC,87837,,31.84807831762146482958665699782451051487,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
148,UNIVERSITY OF ROCHESTER,87285,,35.32375556454876568191015783083771752327,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
149,PENNSYLVANIA MEDICINE,87230,,35.67689161554192229038854805725971370143,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
150,UNIVERSITY OF BONN,86697,,33.25546605293440736478711162255466052934,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
151,NIH NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS & STROKE (NINDS),85628,,39.99439514245679588977113498365249883232,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
152,WESTERN UNIVERSITY (UNIVERSITY OF WESTERN ONTARIO),85607,,26.51192319603592443480953855682873954785,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
153,COPENHAGEN UNIVERSITY HOSPITAL,84921,,33.99559647718174539631705364291433146517,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
154,UNIVERSITY OF MILAN,84329,,28.4510796221322537112010796221322537112,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
155,UNIVERSITY OF MIAMI,84098,,28.70238907849829351535836177474402730375,Institutions,ResearchFields,NEUROSCIENCE & BEHAVIOR,Neuroscience & Behavior,
